1.00408	1.00481
1.00499	1.64221
1.0059	2.08257
1.00681	2.40503
1.00804	2.54632
1.00895	2.74439
1.01078	2.65999
1.0126	2.60002
1.01443	2.55521
1.01625	2.52046
1.01807	2.49273
1.0199	2.47008
1.02172	2.45123
1.02355	2.4353
1.02537	2.42167
1.02719	2.40986
1.02902	2.39953
1.03084	2.39043
1.03267	2.38235
1.03449	2.37512
1.03631	2.36861
1.03814	2.36273
1.03996	2.35738
1.04179	2.3525
1.04361	2.34803
1.04543	2.34392
1.04726	2.34013
1.04908	2.33662
1.05091	2.33336
1.05273	2.33032
1.05455	2.32749
1.05638	2.32484
1.0582	2.32236
1.06003	2.32003
1.06185	2.31783
1.06367	2.31576
1.0655	2.31381
1.06732	2.31196
1.06915	2.31021
1.07097	2.30855
1.07279	2.30697
1.07462	2.30547
1.07644	2.30405
1.07827	2.30268
1.08009	2.30138
1.08191	2.30014
1.08374	2.29896
1.08556	2.29782
1.08739	2.29673
1.08921	2.29568
1.09103	2.29468
1.09286	2.29372
1.09468	2.29279
1.09651	2.2919
1.09833	2.29104
1.10015	2.29021
1.10198	2.28942
1.1038	2.28865
1.10563	2.2879
1.10745	2.28718
1.10927	2.28649
1.1111	2.28582
1.11292	2.28517
1.11475	2.28454
1.11657	2.28393
1.11839	2.28334
1.12022	2.28277
1.12204	2.28221
1.12387	2.28168
1.12569	2.28115
1.12751	2.28064
1.12934	2.28015
1.13116	2.27967
1.13299	2.2792
1.13481	2.27875
1.13663	2.27831
1.13846	2.27788
1.14028	2.27746
1.14211	2.27705
1.14393	2.27665
1.14575	2.27626
1.14758	2.27588
1.1494	2.27551
1.15123	2.27515
1.15305	2.2748
1.15487	2.27446
1.1567	2.27412
1.15852	2.27379
1.16035	2.27347
1.16217	2.27316
1.16399	2.27285
1.16582	2.27255
1.16764	2.27226
1.16947	2.27197
1.17129	2.27169
1.17311	2.27142
1.17494	2.27115
1.17676	2.27088
1.17859	2.27063
1.18041	2.27037
1.18223	2.27013
1.18406	2.26988
1.18588	2.26965
1.18771	2.26941
1.18953	2.26918
3.10473	0.206286
3.10564	0.208142
3.10655	0.209996
3.10746	0.211849
3.10838	0.2137
3.10929	0.215549
3.1102	0.217397
3.11111	0.219244
3.11202	0.221088
3.11294	0.222931
3.11385	0.224773
3.11476	0.226613
3.11567	0.228451
3.11658	0.230288
3.1175	0.232123
3.11841	0.233957
3.11932	0.235789
3.12023	0.237619
3.12114	0.239448
