3.25451	0.0160934
3.25543	0.0320719
3.28095	0.0437374
3.28186	0.0581278
3.28277	0.0724254
3.28369	0.0866311
3.2846	0.100746
3.28551	0.11477
3.28642	0.128705
3.28733	0.142552
3.28825	0.156311
3.28916	0.169983
3.29007	0.18357
3.29098	0.197071
3.29189	0.210488
3.29281	0.223821
3.29372	0.237071
3.29463	0.25024
3.29554	0.263327
3.29645	0.276333
3.29737	0.28926
3.29828	0.302108
3.29919	0.314877
3.3001	0.327569
3.30101	0.340184
3.30193	0.352723
3.30284	0.365186
3.30375	0.377574
3.30466	0.389888
3.30557	0.402129
3.30649	0.414297
3.3074	0.426392
3.30831	0.438416
3.30922	0.450369
3.31013	0.462252
3.31105	0.474065
3.31196	0.485809
3.31287	0.497485
3.31378	0.509093
3.31469	0.520633
3.31561	0.532107
3.31652	0.543515
3.31743	0.554857
3.31834	0.566134
3.31925	0.577346
3.32017	0.588495
3.32108	0.599581
3.32199	0.610603
3.3229	0.621564
3.32381	0.632462
3.32473	0.6433
3.32564	0.654077
3.32655	0.664793
3.32746	0.67545
3.32837	0.686048
3.32929	0.696587
3.3302	0.707067
3.33111	0.71749
3.33202	0.727856
3.33293	0.738165
3.33385	0.748418
3.33476	0.758614
3.33567	0.768756
3.33658	0.778842
3.33749	0.788874
3.33841	0.798852
3.33932	0.808776
3.34023	0.818647
3.34114	0.828465
3.34205	0.838231
3.34297	0.847945
3.34388	0.857607
3.34479	0.867219
3.3457	0.876779
3.34661	0.886289
3.34753	0.89575
3.34844	0.90516
3.34935	0.914522
3.35026	0.923835
3.35117	0.9331
3.35209	0.942316
3.353	0.951485
3.35391	0.960607
3.35482	0.969682
3.35573	0.97871
3.35665	0.987692
3.35756	0.996628
3.35847	1.00552
3.35938	1.01436
3.36029	1.02317
3.36121	1.03192
3.36212	1.04063
3.36303	1.0493
3.36394	1.05793
3.36485	1.06651
3.36577	1.07505
3.36668	1.08355
3.36759	1.092
3.3685	1.10041
3.36941	1.10878
3.37033	1.11711
3.37124	1.1254
3.37215	1.13365
3.37306	1.14186
3.37397	1.15003
3.37489	1.15816
3.3758	1.16624
3.37671	1.17429
3.37762	1.18231
3.37853	1.19028
3.37945	1.19821
3.38036	1.20611
3.38127	1.21397
3.38218	1.22179
3.38309	1.22957
3.38401	1.23732
3.38492	1.24502
3.38583	1.2527
3.38674	1.26034
3.38765	1.26794
3.38857	1.2755
3.38948	1.28303
3.39039	1.29053
3.3913	1.29799
3.39221	1.30541
3.39313	1.3128
3.39404	1.32016
3.39495	1.32748
3.39586	1.33477
3.42959	1.23951
3.4305	1.2464
3.43141	1.25326
3.43232	1.26009
3.43324	1.26689
3.43415	1.27367
3.43506	1.28041
3.43597	1.28713
3.43688	1.29382
3.4378	1.30048
3.43871	1.30711
3.43962	1.31372
3.44053	1.3203
3.44144	1.32685
3.44236	1.33337
3.44327	1.33987
3.44418	1.34634
3.44509	1.35278
3.446	1.3592
3.44692	1.36559
3.44783	1.37196
3.44874	1.3783
3.44965	1.38461
3.45056	1.3909
3.45148	1.39716
3.45239	1.4034
3.4533	1.40961
3.45421	1.4158
3.45512	1.42196
3.45604	1.4281
3.45695	1.43421
3.45786	1.4403
3.45877	1.44637
