3	1.47439	3.02199
3	1.47649	3.01727
3	1.4774	3.02009
3	1.47831	3.02289
3	1.47922	3.02569
3	1.48014	3.02847
3	1.48105	3.03125
3	1.48196	3.03401
3	1.4864	3.01475
3	1.48731	3.01751
3	1.48822	3.02027
3	1.48913	3.02301
3	1.49239	3.01133
3	1.4933	3.01407
1	1.49429	0.87618
3	1.49536	3.00983
3	1.49627	3.01255
3	1.49718	3.01526
3	1.49809	3.01797
3	1.49901	3.02066
3	1.49992	3.02334
3	1.50083	3.02602
3	1.50174	3.02868
3	1.50265	3.03133
3	1.50357	3.03398
3	1.50448	3.03661
3	1.50539	3.03924
3	1.5063	3.04185
3	1.50721	3.04446
3	1.50813	3.04705
3	1.50904	3.04964
3	1.50995	3.05222
3	1.51086	3.05479
3	1.51177	3.05735
3	1.51269	3.0599
3	1.5136	3.06244
3	1.51451	3.06497
3	1.51542	3.0675
3	1.51633	3.07001
3	1.51725	3.07252
3	1.51816	3.07501
3	1.51907	3.0775
3	1.51998	3.07998
3	1.52089	3.08245
3	1.52181	3.08492
3	1.52272	3.08737
3	1.52363	3.08981
3	1.52454	3.09225
3	1.52545	3.09468
3	1.52637	3.0971
3	1.52728	3.09951
3	1.52819	3.10191
3	1.5291	3.10431
3	1.53001	3.10669
3	1.53093	3.10907
3	1.53184	3.11144
3	1.53275	3.1138
3	1.53366	3.11616
3	1.53457	3.1185
3	1.53549	3.12084
3	1.5364	3.12317
3	1.53731	3.12549
3	1.53822	3.12781
3	1.53913	3.13011
3	1.54005	3.13241
3	1.54096	3.1347
3	1.54187	3.13699
3	1.54278	3.13926
3	1.54369	3.14153
3	1.54461	3.14379
3	1.54552	3.14604
3	1.54643	3.14829
3	1.54734	3.15053
3	1.54825	3.15276
3	1.54917	3.15498
3	1.55008	3.15719
3	1.55099	3.1594
3	1.5519	3.1616
3	1.55281	3.1638
3	1.55373	3.16598
3	1.55464	3.16816
3	1.55555	3.17033
3	1.55646	3.1725
1	1.55745	0.807676
1	1.5586	0.813695
3	1.5597	3.16148
3	1.56061	3.16365
3	1.56152	3.1658
1	1.56251	0.86902
3	1.5637	3.16082
3	1.56461	3.16296
3	1.56553	3.16511
3	1.56766	3.16041
3	1.56858	3.16254
3	1.56949	3.16467
3	1.5704	3.16679
3	1.57131	3.16891
3	1.57222	3.17101
3	1.57314	3.17311
3	1.57405	3.17521
3	1.57496	3.1773
3	1.57587	3.17938
3	1.57678	3.18145
3	1.5777	3.18352
3	1.58376	3.15744
3	1.58468	3.15952
3	1.58559	3.1616
3	1.58773	3.15707
3	1.59097	3.14669
3	1.59447	3.135
3	1.59539	3.13708
3	1.5963	3.13915
3	1.59721	3.14122
3	1.59812	3.14328
3	1.59903	3.14533
3	1.59995	3.14737
3	1.60086	3.14941
3	1.60177	3.15145
3	1.60268	3.15347
3	1.60359	3.1555
3	1.60451	3.15751
3	1.60542	3.15952
3	1.60633	3.16152
3	1.60724	3.16352
3	1.60815	3.16551
3	1.60907	3.1675
3	1.60998	3.16948
3	1.61089	3.17145
3	1.6118	3.17342
3	1.61271	3.17538
3	1.61363	3.17733
3	1.61454	3.17928
3	1.61545	3.18123
3	1.61636	3.18317
3	1.61727	3.1851
3	1.61819	3.18702
3	1.6191	3.18895
3	1.62001	3.19086
3	1.62092	3.19277
3	1.62183	3.19468
3	1.62275	3.19657
3	1.62366	3.19847
3	1.62457	3.20036
3	1.62548	3.20224
3	1.62639	3.20411
3	1.62731	3.20599
3	1.62822	3.20785
3	1.62913	3.20971
3	1.63004	3.21157
3	1.63095	3.21342
3	1.63187	3.21526
3	1.63278	3.2171
3	1.63369	3.21893
3	1.6346	3.22076
3	1.63551	3.22259
3	1.63643	3.2244
3	1.63734	3.22622
3	1.63825	3.22802
3	1.63916	3.22983
3	1.64007	3.23162
3	1.64099	3.23342
3	1.6419	3.2352
3	1.64281	3.23698
3	1.64372	3.23876
3	1.64463	3.24053
3	1.64555	3.2423
3	1.64646	3.24406
3	1.64737	3.24582
3	1.64828	3.24757
3	1.64919	3.24932
3	1.65011	3.25106
3	1.65102	3.2528
3	1.65193	3.25453
3	1.65284	3.25626
3	1.65375	3.25798
3	1.65467	3.2597
3	1.6591	3.24398
1	1.66009	0.850987
3	1.66254	3.23331
3	1.66345	3.23504
3	1.66568	3.23036
3	1.6666	3.23209
3	1.66751	3.23381
3	1.66842	3.23552
3	1.66933	3.23723
3	1.67024	3.23894
3	1.67116	3.24064
3	1.67207	3.24234
3	1.67298	3.24403
3	1.67389	3.24572
3	1.6748	3.2474
3	1.67572	3.24908
3	1.67791	3.24461
3	1.67882	3.24628
3	1.68217	3.23635
3	1.68308	3.23803
3	1.68534	3.23336
3	1.68885	3.22282
3	1.68976	3.2245
3	1.69067	3.22617
3	1.69158	3.22784
3	1.6925	3.2295
3	1.69341	3.23116
3	1.69432	3.23281
3	1.69523	3.23447
3	1.69614	3.23611
3	1.69706	3.23775
3	1.69797	3.23939
3	1.69888	3.24103
3	1.69979	3.24265
3	1.7007	3.24428
3	1.70162	3.2459
3	1.70253	3.24752
3	1.70344	3.24913
3	1.70435	3.25074
3	1.70526	3.25234
3	1.70618	3.25394
3	1.70709	3.25554
3	1.708	3.25713
3	1.70891	3.25872
3	1.70982	3.2603
3	1.71074	3.26188
3	1.71165	3.26346
3	1.71256	3.26503
3	1.71347	3.26659
3	1.71438	3.26816
3	1.7153	3.26972
3	1.71621	3.27127
3	1.71712	3.27282
3	1.71803	3.27437
3	1.71894	3.27592
3	1.71986	3.27746
3	1.72077	3.27899
3	1.72168	3.28052
3	1.72259	3.28205
3	1.7235	3.28358
3	1.72442	3.2851
3	1.72533	3.28661
3	1.72624	3.28812
3	1.72715	3.28963
3	1.72806	3.29114
3	1.72898	3.29264
3	1.72989	3.29414
3	1.7308	3.29563
3	1.73171	3.29712
3	1.73262	3.29861
3	1.73354	3.30009
3	1.73445	3.30157
3	1.73536	3.30305
3	1.73627	3.30452
3	1.73718	3.30599
3	1.7381	3.30745
3	1.73901	3.30891
3	1.73992	3.31037
3	1.74083	3.31182
3	1.74174	3.31327
3	1.74266	3.31472
3	1.74357	3.31616
3	1.74448	3.3176
3	1.74539	3.31904
3	1.7463	3.32047
3	1.74722	3.3219
3	1.74813	3.32332
3	1.74904	3.32475
3	1.74995	3.32616
3	1.75086	3.32758
3	1.75178	3.32899
3	1.7541	3.32415
3	1.75623	3.32023
3	1.75714	3.32164
3	1.75805	3.32305
3	1.75896	3.32445
3	1.75988	3.32585
3	1.76208	3.32158
3	1.763	3.32298
3	1.76391	3.32438
3	1.76482	3.32577
3	1.76573	3.32716
3	1.76664	3.32854
3	1.76756	3.32992
3	1.76847	3.3313
3	1.76938	3.33268
3	1.77029	3.33405
3	1.7712	3.33542
3	1.77212	3.33678
3	1.77303	3.33814
3	1.77394	3.3395
3	1.77485	3.34086
3	1.77576	3.34221
3	1.77783	3.3386
3	1.77874	3.33995
3	1.77966	3.34129
3	1.78057	3.34264
3	1.78148	3.34398
3	1.78481	3.33499
3	1.78572	3.33633
3	1.78664	3.33767
3	1.78755	3.33901
3	1.78846	3.34034
3	1.78937	3.34167
3	1.79028	3.343
3	1.7912	3.34432
3	1.79211	3.34564
3	1.79302	3.34696
3	1.79393	3.34827
3	1.79484	3.34958
3	1.79576	3.35089
3	1.79667	3.3522
3	1.79758	3.3535
3	1.79849	3.3548
3	1.7994	3.3561
3	1.80032	3.35739
3	1.80123	3.35868
3	1.80214	3.35997
3	1.80305	3.36125
3	1.80396	3.36254
3	1.80488	3.36381
3	1.80579	3.36509
3	1.8067	3.36636
3	1.80761	3.36763
3	1.80852	3.3689
3	1.80944	3.37017
3	1.81035	3.37143
3	1.81126	3.37269
3	1.81217	3.37394
3	1.81308	3.3752
3	1.814	3.37645
3	1.81491	3.37769
3	1.81582	3.37894
3	1.81673	3.38018
3	1.81764	3.38142
3	1.81856	3.38266
3	1.81947	3.38389
3	1.82038	3.38512
3	1.82129	3.38635
3	1.8222	3.38757
3	1.82312	3.3888
3	1.82403	3.39002
3	1.82494	3.39124
3	1.82585	3.39245
3	1.82676	3.39366
3	1.82768	3.39487
3	1.82859	3.39608
3	1.8295	3.39728
3	1.83041	3.39848
3	1.83132	3.39968
3	1.83224	3.40088
3	1.83315	3.40207
3	1.83406	3.40326
3	1.83497	3.40445
3	1.83588	3.40564
3	1.8368	3.40682
3	1.83771	3.408
3	1.83862	3.40918
3	1.83953	3.41035
3	1.84044	3.41153
3	1.84136	3.4127
3	1.84227	3.41387
3	1.84318	3.41503
3	1.84409	3.41619
3	1.845	3.41735
3	1.84592	3.41851
3	1.84683	3.41967
3	1.84774	3.42082
3	1.84865	3.42197
3	1.85082	3.41807
3	1.85173	3.41922
3	1.85264	3.42037
3	1.85355	3.42151
3	1.85447	3.42265
3	1.85538	3.42379
3	1.85629	3.42493
3	1.8572	3.42607
3	1.85811	3.4272
3	1.85903	3.42833
3	1.85994	3.42945
3	1.86085	3.43058
3	1.86176	3.4317
3	1.86267	3.43282
3	1.86359	3.43394
3	1.8645	3.43506
3	1.86541	3.43617
3	1.86632	3.43728
3	1.86723	3.43839
3	1.86815	3.43949
3	1.86906	3.4406
3	1.86997	3.4417
3	1.87203	3.43825
3	1.87295	3.43935
3	1.87386	3.44045
3	1.87477	3.44155
3	1.87568	3.44264
3	1.87659	3.44373
3	1.87751	3.44482
3	1.87842	3.44591
3	1.87933	3.44699
3	1.88024	3.44807
3	1.88115	3.44915
3	1.88207	3.45023
3	1.88298	3.45131
3	1.88389	3.45238
3	1.8848	3.45345
3	1.88571	3.45452
3	1.88663	3.45558
3	1.88754	3.45665
3	1.88845	3.45771
3	1.88936	3.45877
3	1.89027	3.45983
3	1.89119	3.46088
3	1.8921	3.46194
3	1.89301	3.46299
3	1.89392	3.46404
3	1.89483	3.46508
3	1.89575	3.46613
3	1.89666	3.46717
3	1.89757	3.46821
3	1.89848	3.46925
3	1.89939	3.47029
3	1.90031	3.47132
3	1.90122	3.47235
3	1.90213	3.47338
3	1.90304	3.47441
3	1.90395	3.47544
3	1.90487	3.47646
3	1.90578	3.47748
3	1.90669	3.4785
3	1.9076	3.47952
3	1.90851	3.48053
3	1.90943	3.48155
3	1.91034	3.48256
3	1.91125	3.48357
3	1.91216	3.48458
3	1.91307	3.48558
3	1.91399	3.48659
3	1.9149	3.48759
3	1.91581	3.48859
3	1.91672	3.48958
3	1.91763	3.49058
3	1.91855	3.49157
3	1.91946	3.49256
3	1.92037	3.49355
3	1.92128	3.49454
3	1.92219	3.49553
3	1.92311	3.49651
3	1.92402	3.49749
3	1.92493	3.49847
3	1.92584	3.49945
3	1.92675	3.50043
3	1.92767	3.5014
3	1.92858	3.50237
3	1.92949	3.50334
3	1.9304	3.50431
3	1.93131	3.50528
3	1.93223	3.50624
3	1.93314	3.50721
3	1.93405	3.50817
3	1.93496	3.50913
3	1.93587	3.51008
3	1.93679	3.51104
3	1.9377	3.51199
3	1.93861	3.51294
3	1.93952	3.51389
3	1.94043	3.51484
3	1.94135	3.51579
3	1.94226	3.51673
3	1.94453	3.51259
3	1.94545	3.51353
3	1.94636	3.51448
3	1.94727	3.51542
3	1.94818	3.51635
3	1.94909	3.51729
3	1.95001	3.51823
3	1.95092	3.51916
3	1.95183	3.52009
3	1.95274	3.52102
3	1.95365	3.52195
3	1.95457	3.52287
3	1.95548	3.5238
3	1.95639	3.52472
3	1.9573	3.52564
3	1.95821	3.52656
3	1.95913	3.52748
3	1.96004	3.52839
3	1.96095	3.52931
3	1.96186	3.53022
3	1.96277	3.53113
3	1.96369	3.53204
3	1.96705	3.524
3	1.96796	3.52491
3	1.96887	3.52582
3	1.96978	3.52672
3	1.9707	3.52763
3	1.97161	3.52854
3	1.97252	3.52944
3	1.97343	3.53034
3	1.97434	3.53124
3	1.97526	3.53214
3	1.97617	3.53303
3	1.97708	3.53393
3	1.97799	3.53482
3	1.9789	3.53571
3	1.97982	3.5366
3	1.98073	3.53749
3	1.98164	3.53837
3	1.98255	3.53926
3	1.98346	3.54014
3	1.98438	3.54102
3	1.98529	3.5419
3	1.9862	3.54278
3	1.98711	3.54366
3	1.98802	3.54453
3	1.98894	3.5454
3	1.98985	3.54628
3	1.99076	3.54715
3	1.99167	3.54801
3	1.99258	3.54888
3	1.9935	3.54975
3	1.99441	3.55061
3	1.99532	3.55147
3	1.99623	3.55233
3	1.99714	3.55319
3	1.99806	3.55405
3	1.99897	3.5549
3	1.99988	3.55576
3	2.00079	3.55661
3	2.0017	3.55746
3	2.00262	3.55831
3	2.00353	3.55916
3	2.00444	3.56
3	2.00535	3.56085
3	2.00626	3.56169
3	2.00718	3.56253
3	2.00809	3.56337
3	2.009	3.56421
3	2.00991	3.56505
3	2.01082	3.56588
3	2.01174	3.56672
3	2.01265	3.56755
3	2.01356	3.56838
3	2.01447	3.56921
3	2.01538	3.57004
3	2.0163	3.57087
3	2.01721	3.57169
3	2.01812	3.57252
3	2.01903	3.57334
3	2.01994	3.57416
3	2.02086	3.57498
3	2.02177	3.5758
3	2.02268	3.57661
3	2.02359	3.57743
3	2.0245	3.57824
3	2.02542	3.57905
3	2.02633	3.57986
3	2.02724	3.58067
3	2.02815	3.58148
3	2.02906	3.58229
3	2.02998	3.58309
3	2.03089	3.58389
3	2.0318	3.5847
3	2.03271	3.5855
3	2.03362	3.5863
3	2.03454	3.58709
3	2.03545	3.58789
3	2.03636	3.58869
3	2.03976	3.5809
3	2.04067	3.5817
3	2.04158	3.5825
3	2.04249	3.58329
3	2.0434	3.58409
3	2.04432	3.58488
3	2.04523	3.58567
3	2.04614	3.58646
3	2.04705	3.58725
3	2.04796	3.58803
3	2.04888	3.58882
3	2.04979	3.5896
3	2.0507	3.59039
3	2.05161	3.59117
3	2.05252	3.59195
3	2.05344	3.59273
3	2.05435	3.5935
3	2.05526	3.59428
3	2.05617	3.59505
3	2.05708	3.59583
3	2.058	3.5966
3	2.05891	3.59737
3	2.06096	3.59428
3	2.06187	3.59505
3	2.06278	3.59582
3	2.06369	3.59658
3	2.06461	3.59735
3	2.06552	3.59812
3	2.06643	3.59888
3	2.06734	3.59964
3	2.06825	3.6004
3	2.06917	3.60116
3	2.07008	3.60192
3	2.07099	3.60268
3	2.0719	3.60343
3	2.07281	3.60419
3	2.07373	3.60494
3	2.07464	3.60569
3	2.07555	3.60645
3	2.07646	3.6072
3	2.07737	3.60794
3	2.07829	3.60869
3	2.0792	3.60944
3	2.08011	3.61018
3	2.08102	3.61092
3	2.08193	3.61167
3	2.08285	3.61241
3	2.08376	3.61315
3	2.08467	3.61388
3	2.08558	3.61462
3	2.08649	3.61536
3	2.08741	3.61609
3	2.08832	3.61683
3	2.08923	3.61756
3	2.09014	3.61829
3	2.09105	3.61902
3	2.09197	3.61975
3	2.09288	3.62047
3	2.09379	3.6212
3	2.0947	3.62193
3	2.09561	3.62265
3	2.09653	3.62337
3	2.09744	3.62409
3	2.09835	3.62481
3	2.09926	3.62553
3	2.10017	3.62625
3	2.10109	3.62697
3	2.102	3.62768
3	2.10291	3.62839
3	2.10382	3.62911
3	2.10473	3.62982
3	2.10565	3.63053
3	2.10656	3.63124
3	2.10747	3.63195
3	2.10838	3.63265
3	2.10929	3.63336
3	2.11021	3.63406
3	2.11112	3.63477
3	2.11203	3.63547
3	2.11294	3.63617
3	2.11385	3.63687
3	2.11477	3.63757
3	2.11568	3.63827
3	2.11659	3.63897
3	2.1175	3.63966
3	2.11841	3.64036
3	2.11933	3.64105
3	2.12024	3.64174
3	2.12115	3.64243
3	2.12206	3.64312
3	2.12297	3.64381
3	2.12389	3.6445
3	2.1248	3.64518
3	2.12571	3.64587
3	2.12662	3.64655
3	2.12753	3.64724
3	2.12845	3.64792
3	2.12936	3.6486
3	2.13027	3.64928
3	2.13118	3.64996
3	2.13465	3.64241
3	2.13556	3.64309
3	2.13648	3.64377
3	2.13739	3.64445
3	2.1383	3.64513
3	2.13921	3.6458
3	2.14012	3.64648
3	2.14104	3.64715
3	2.14195	3.64783
3	2.14286	3.6485
3	2.14377	3.64917
3	2.14468	3.64984
3	2.1456	3.65051
3	2.14651	3.65118
3	2.14742	3.65185
3	2.14833	3.65252
3	2.14924	3.65318
3	2.15016	3.65385
3	2.15107	3.65451
3	2.15198	3.65517
3	2.15289	3.65583
3	2.1538	3.6565
3	2.15472	3.65715
3	2.15563	3.65781
3	2.15654	3.65847
3	2.15745	3.65913
3	2.15836	3.65978
3	2.15928	3.66044
3	2.16019	3.66109
3	2.1611	3.66174
3	2.16201	3.66239
3	2.16292	3.66304
3	2.16384	3.66369
3	2.16475	3.66434
3	2.16566	3.66499
3	2.16657	3.66563
3	2.16748	3.66628
3	2.1684	3.66692
3	2.16931	3.66756
3	2.17022	3.6682
3	2.17113	3.66885
3	2.17204	3.66949
3	2.17296	3.67012
3	2.17387	3.67076
3	2.17478	3.6714
3	2.17569	3.67204
3	2.1766	3.67267
3	2.17752	3.6733
3	2.17843	3.67394
3	2.17934	3.67457
3	2.18025	3.6752
3	2.18116	3.67583
3	2.18208	3.67646
3	2.18299	3.67709
3	2.1839	3.67771
