1.00867	0.472608
1.00958	0.855222
1.01049	1.17131
1.0114	1.43684
1.01231	1.66304
1.01323	1.85805
1.01414	2.0279
1.01505	2.17716
1.01596	2.30937
1.01687	2.42729
1.01779	2.53312
1.0187	2.62862
1.01961	2.71524
1.02052	2.79416
1.02143	2.86637
1.02235	2.93268
1.02326	2.99379
1.02417	3.05029
1.02508	3.10269
1.02599	3.1514
1.02691	3.19682
1.02782	3.23925
1.02873	3.27899
1.02964	3.31629
1.03055	3.35136
1.03147	3.3844
1.03238	3.41557
1.03329	3.44504
1.0342	3.47294
1.03511	3.49938
1.03603	3.52449
1.03694	3.54836
1.03785	3.57108
1.03876	3.59273
1.03967	3.61338
1.04059	3.63311
1.0415	3.65196
1.04241	3.67001
1.04332	3.6873
1.04423	3.70387
1.04515	3.71978
1.04606	3.73506
1.04697	3.74974
1.04788	3.76386
1.04879	3.77746
1.04971	3.79055
1.05082	3.78843
1.05202	3.77944
1.05306	3.78233
1.05516	3.71315
1.05607	3.72581
1.05698	3.73806
1.05789	3.74992
1.05979	3.69922
1.0619	3.63913
1.06282	3.6515
1.06373	3.66352
1.06464	3.67519
1.06555	3.68655
1.06646	3.69759
1.06837	3.6547
1.07057	3.59851
1.07247	3.56064
1.07338	3.57221
1.0743	3.58349
1.07521	3.5945
1.07612	3.60524
1.07703	3.61573
1.07794	3.62597
1.07999	3.5844
1.08189	3.55122
1.084	3.51083
1.08491	3.52136
1.08582	3.53166
1.08674	3.54175
1.08765	3.55163
1.08856	3.56131
1.08947	3.57079
1.09038	3.58007
1.0913	3.58918
1.0932	3.55992
1.09527	3.5255
1.09717	3.49869
1.09808	3.50792
1.10013	3.47708
1.10203	3.45245
1.1041	3.42306
1.10502	3.43233
1.10593	3.44145
1.10684	3.45041
1.10775	3.45922
1.10866	3.46788
1.10958	3.4764
1.11049	3.48477
1.1114	3.49301
1.11231	3.50112
1.11421	3.47872
1.11512	3.48674
1.11723	3.45904
1.11913	3.43824
1.12004	3.44624
1.12095	3.45411
1.12302	3.42952
1.12492	3.41012
1.12695	3.38776
1.12786	3.39563
1.12976	3.37745
1.13185	3.35517
1.13375	3.33811
1.13466	3.34592
1.13557	3.35362
1.13648	3.36122
1.1374	3.36872
1.13831	3.37613
1.13922	3.38343
1.14013	3.39064
1.14104	3.39776
1.14196	3.40478
1.14287	3.41172
1.14378	3.41856
1.14469	3.42533
1.14681	3.40391
1.14871	3.38794
1.15077	3.3688
1.15168	3.37555
1.15259	3.38222
1.1535	3.38881
1.1554	3.37371
1.15748	3.35523
1.15938	3.34092
1.16029	3.34746
1.16233	3.33079
1.16423	3.31718
1.16629	3.30073
1.1672	3.30722
1.16811	3.31364
1.16902	3.32
1.17092	3.30704
1.17298	3.29144
1.17488	3.27908
1.17579	3.28537
1.1767	3.29159
1.17761	3.29775
1.17853	3.30385
1.17944	3.30989
1.18035	3.31586
1.18126	3.32177
1.18217	3.32763
1.18309	3.33342
1.184	3.33916
1.18491	3.34485
1.18582	3.35047
1.18673	3.35604
1.18876	3.34176
1.19066	3.32993
1.19269	3.31614
1.1936	3.32168
1.1955	3.31033
1.19766	3.29488
1.19857	3.30038
1.20047	3.28952
1.20138	3.29496
1.2023	3.30035
1.20321	3.3057
1.20412	3.31099
1.20614	3.29844
1.20804	3.28799
1.21013	3.27484
1.21104	3.2801
1.21195	3.28531
1.21385	3.27527
1.21597	3.26214
1.21787	3.25248
1.21878	3.25765
1.22086	3.24549
1.22276	3.23618
1.22367	3.2413
1.22581	3.22874
1.22672	3.23382
1.22764	3.23885
1.22855	3.24385
1.22946	3.24881
1.23136	3.23982
1.23338	3.2293
1.23528	3.22062
1.2362	3.22553
1.23711	3.2304
1.23802	3.23523
1.23893	3.24002
1.23984	3.24478
1.24076	3.2495
1.24167	3.25419
1.24258	3.25884
1.24349	3.26346
1.2444	3.26804
1.24532	3.27259
1.24623	3.2771
1.24714	3.28158
1.24805	3.28603
1.25012	3.27521
1.25202	3.26676
1.25408	3.25639
1.25499	3.2608
1.2569	3.25262
1.25895	3.24264
1.25986	3.24702
1.26176	3.23909
1.26267	3.24344
1.26359	3.24776
1.2657	3.23739
1.2676	3.22971
1.26972	3.21945
1.27063	3.22373
1.27154	3.22799
1.27246	3.23222
1.27337	3.23642
1.27428	3.24059
1.27519	3.24474
1.27709	3.23726
1.27915	3.2281
1.28105	3.22085
1.28196	3.22496
1.2841	3.21512
1.286	3.20807
1.28691	3.21215
1.28894	3.20382
1.28985	3.20787
1.29076	3.21189
1.29167	3.21589
1.29357	3.20902
1.29601	3.19639
1.29791	3.18974
1.29883	3.19372
1.29974	3.19766
1.30178	3.18962
1.30368	3.18315
1.30573	3.17519
1.30664	3.1791
1.30755	3.183
1.30847	3.18686
1.31037	3.18054
1.31244	3.17258
1.31434	3.16643
1.31525	3.17026
1.31616	3.17407
1.31707	3.17786
1.31799	3.18163
1.3189	3.18537
1.32097	3.17754
1.32287	3.17152
1.32492	3.16419
1.32583	3.1679
1.32674	3.1716
1.32765	3.17527
1.32856	3.17892
1.32948	3.18256
1.33039	3.18617
1.3313	3.18976
1.33221	3.19333
1.33312	3.19689
1.33404	3.20042
1.33495	3.20394
1.33586	3.20743
1.33677	3.21091
1.33768	3.21437
1.3386	3.2178
1.3405	3.21187
1.3426	3.20409
1.3445	3.1983
1.34542	3.20171
1.34633	3.20511
1.34836	3.19818
1.35026	3.19252
1.35234	3.18529
1.35325	3.18866
1.35416	3.19201
1.35606	3.18648
1.35921	3.16999
1.36012	3.17334
1.36103	3.17667
1.36194	3.17998
1.36614	3.15471
1.37015	3.13161
1.37106	3.13495
1.37198	3.13828
1.37289	3.14158
1.3738	3.14488
1.37471	3.14815
1.37562	3.15142
1.37998	3.12607
1.38089	3.12934
1.38279	3.1245
1.3837	3.12775
1.38462	3.13098
1.38553	3.1342
1.39028	3.10653
1.39119	3.10976
1.3921	3.11297
1.39302	3.11617
1.39393	3.11936
1.39604	3.11308
1.39695	3.11625
1.39786	3.1194
1.39877	3.12254
1.40319	3.09851
1.40756	3.07535
1.40847	3.07851
1.40938	3.08165
1.41029	3.08479
1.4112	3.08791
1.41457	3.07275
1.41548	3.07586
1.41639	3.07896
1.4173	3.08205
1.41821	3.08512
1.41913	3.08818
1.42368	3.06467
1.42813	3.04237
1.42904	3.04545
1.42995	3.04852
1.43087	3.05157
1.43178	3.05461
1.43269	3.05764
1.4336	3.06065
1.43451	3.06366
1.43543	3.06665
1.43634	3.06962
1.43725	3.07259
1.43816	3.07554
1.43907	3.07848
1.43999	3.08141
1.4409	3.08433
1.44181	3.08723
1.44643	3.06446
1.44734	3.06737
1.44825	3.07027
1.45273	3.04894
1.456	3.03604
1.45692	3.03894
1.45783	3.04183
1.45874	3.04472
1.45965	3.04759
1.46301	3.03432
1.46392	3.03718
1.46484	3.04004
1.46829	3.02639
1.4692	3.02924
1.47257	3.01632
1.47348	3.01916
1.47439	3.02199
1.47649	3.01727
1.4774	3.02009
1.47831	3.02289
1.47922	3.02569
1.48014	3.02847
1.48105	3.03125
1.48196	3.03401
1.4864	3.01475
1.48731	3.01751
1.48822	3.02027
1.48913	3.02301
1.49239	3.01133
1.4933	3.01407
1.49536	3.00983
1.49627	3.01255
1.49718	3.01526
1.49809	3.01797
1.49901	3.02066
1.49992	3.02334
1.50083	3.02602
1.50174	3.02868
1.50265	3.03133
1.50357	3.03398
1.50448	3.03661
1.50539	3.03924
1.5063	3.04185
1.50721	3.04446
1.50813	3.04705
1.50904	3.04964
1.50995	3.05222
1.51086	3.05479
1.51177	3.05735
1.51269	3.0599
1.5136	3.06244
1.51451	3.06497
1.51542	3.0675
1.51633	3.07001
1.51725	3.07252
1.51816	3.07501
1.51907	3.0775
1.51998	3.07998
1.52089	3.08245
1.52181	3.08492
1.52272	3.08737
1.52363	3.08981
1.52454	3.09225
1.52545	3.09468
1.52637	3.0971
1.52728	3.09951
1.52819	3.10191
1.5291	3.10431
1.53001	3.10669
1.53093	3.10907
1.53184	3.11144
1.53275	3.1138
1.53366	3.11616
1.53457	3.1185
1.53549	3.12084
1.5364	3.12317
1.53731	3.12549
1.53822	3.12781
1.53913	3.13011
1.54005	3.13241
1.54096	3.1347
1.54187	3.13699
1.54278	3.13926
1.54369	3.14153
1.54461	3.14379
1.54552	3.14604
1.54643	3.14829
